city,userID,rank,path_ids,path_names,n_pois,total_profit,total_time_min
Melbourne,49456569@N06,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.6606,79.9
Melbourne,49456569@N06,3,Melbourne_79,Yarra Park,1,0.8303,4.1
Melbourne,49503207397@N01,1,Melbourne_79|Melbourne_62|Melbourne_60|Melbourne_75,Yarra Park → Olympic Park Stadium → Lakeside Stadium → Queen Victoria Gardens,4,2.994,375.5
Melbourne,49503207397@N01,2,Melbourne_79|Melbourne_60|Melbourne_62|Melbourne_75,Yarra Park → Lakeside Stadium → Olympic Park Stadium → Queen Victoria Gardens,4,2.994,395.4
Melbourne,49503207397@N01,3,Melbourne_75|Melbourne_62|Melbourne_60|Melbourne_79,Queen Victoria Gardens → Olympic Park Stadium → Lakeside Stadium → Yarra Park,4,2.994,395.7
Melbourne,49787588@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,49787588@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,49787588@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,49975776@N07,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.0159,79.6
Melbourne,49975776@N07,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.0159,79.9
Melbourne,49975776@N07,3,Melbourne_79,Yarra Park,1,0.5079,4.1
Melbourne,50001938@N00,1,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,50001938@N00,2,Melbourne_83,Melbourne Airport,1,0.5,30.0
Melbourne,50148267@N00,1,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,50148267@N00,2,Melbourne_83,Melbourne Airport,1,0.5,30.0
Melbourne,50216172@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,50216172@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,50216172@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,50236645@N04,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,50236645@N04,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,50236645@N04,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,50556076@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,50556076@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,50556076@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,50614028@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,2.994,419.0
Melbourne,50614028@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,2.994,409.8
Melbourne,50614028@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,2.994,436.8
Melbourne,50999605@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.117,79.6
Melbourne,50999605@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.117,79.9
Melbourne,50999605@N00,3,Melbourne_79,Yarra Park,1,0.5585,4.1
Melbourne,51035601351@N01,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,51035601351@N01,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,51035601351@N01,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,51928417@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,51928417@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,51928417@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,51986774@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,51986774@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,51986774@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,52273785@N02,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,52273785@N02,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,52273785@N02,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,52618473@N02,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.2497,79.6
Melbourne,52618473@N02,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.2497,79.9
Melbourne,52618473@N02,3,Melbourne_79,Yarra Park,1,0.6248,4.1
Melbourne,52952793@N00,1,Melbourne_79|Melbourne_75|Melbourne_62|Melbourne_60,Yarra Park → Queen Victoria Gardens → Olympic Park Stadium → Lakeside Stadium,4,2.3659,366.9
Melbourne,52952793@N00,2,Melbourne_79|Melbourne_75|Melbourne_60|Melbourne_62,Yarra Park → Queen Victoria Gardens → Lakeside Stadium → Olympic Park Stadium,4,2.3659,384.2
Melbourne,52952793@N00,3,Melbourne_79|Melbourne_62|Melbourne_75|Melbourne_60,Yarra Park → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,2.3659,347.4
Melbourne,53242241@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,53242241@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,53242241@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,53443516@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,53443516@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,53443516@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,53493629@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,53493629@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,53493629@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,53701455@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.9953,79.6
Melbourne,53701455@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.9953,79.9
Melbourne,53701455@N00,3,Melbourne_79,Yarra Park,1,0.4977,4.1
Melbourne,53836246@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,53836246@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,53836246@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,53840569@N07,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,53840569@N07,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,53840569@N07,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,54086610@N00,1,Melbourne_61|Melbourne_62|Melbourne_60|Melbourne_79,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium → Yarra Park,4,3.7922,474.1
Melbourne,54086610@N00,2,Melbourne_61|Melbourne_62|Melbourne_79|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Yarra Park → Lakeside Stadium,4,3.7922,443.0
Melbourne,54086610@N00,3,Melbourne_61|Melbourne_62|Melbourne_75|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,3.7922,477.6
Melbourne,54169140@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,54169140@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,54169140@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,54352459@N03,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,54352459@N03,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,54352459@N03,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,55579714@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,55579714@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,55579714@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,56384399@N00,1,Melbourne_61|Melbourne_62|Melbourne_60|Melbourne_79,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium → Yarra Park,4,3.4909,474.1
Melbourne,56384399@N00,2,Melbourne_61|Melbourne_62|Melbourne_79|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Yarra Park → Lakeside Stadium,4,3.4909,443.0
Melbourne,56384399@N00,3,Melbourne_61|Melbourne_62|Melbourne_75|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,3.4909,477.6
Melbourne,57608438@N08,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,57608438@N08,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,57608438@N08,3,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,57768536@N05,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,57768536@N05,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,57768536@N05,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,57841116@N03,1,Melbourne_61|Melbourne_62|Melbourne_60|Melbourne_79,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium → Yarra Park,4,3.198,474.1
Melbourne,57841116@N03,2,Melbourne_61|Melbourne_62|Melbourne_79|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Yarra Park → Lakeside Stadium,4,3.198,443.0
Melbourne,57841116@N03,3,Melbourne_61|Melbourne_62|Melbourne_75|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,3.198,477.6
Melbourne,58085609@N00,1,Melbourne_87,Yarra River,1,0.0008,30.0
Melbourne,58085609@N00,2,Melbourne_83,Melbourne Airport,1,0.0008,30.0
Melbourne,58196392@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,58196392@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,58196392@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,58301516@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,58301516@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,58301516@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,58589111@N04,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,58589111@N04,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,58589111@N04,3,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,59335517@N02,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,59335517@N02,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,59335517@N02,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,59551944@N00,1,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,59551944@N00,2,Melbourne_83,Melbourne Airport,1,0.5,30.0
Melbourne,60111909@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,60111909@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,60111909@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,60444977@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.1748,79.6
Melbourne,60444977@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.1748,79.9
Melbourne,60444977@N00,3,Melbourne_79,Yarra Park,1,0.5874,4.1
Melbourne,60451415@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,60451415@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,60451415@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,60889911@N00,1,Melbourne_79|Melbourne_75|Melbourne_62|Melbourne_60,Yarra Park → Queen Victoria Gardens → Olympic Park Stadium → Lakeside Stadium,4,2.9945,366.9
Melbourne,60889911@N00,2,Melbourne_79|Melbourne_75|Melbourne_60|Melbourne_62,Yarra Park → Queen Victoria Gardens → Lakeside Stadium → Olympic Park Stadium,4,2.9945,384.2
Melbourne,60889911@N00,3,Melbourne_79|Melbourne_62|Melbourne_75|Melbourne_60,Yarra Park → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,2.9945,347.4
Melbourne,60949919@N08,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,60949919@N08,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,60949919@N08,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,61579728@N05,1,Melbourne_87,Yarra River,1,0.1307,30.0
Melbourne,61579728@N05,2,Melbourne_83,Melbourne Airport,1,0.1307,30.0
Melbourne,61705015@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.0745,79.6
Melbourne,61705015@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.0745,79.9
Melbourne,61705015@N00,3,Melbourne_79,Yarra Park,1,0.5372,4.1
Melbourne,62433076@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,62433076@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,62433076@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,62606667@N04,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,62606667@N04,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,62606667@N04,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,62744044@N00,1,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,62744044@N00,2,Melbourne_83,Melbourne Airport,1,0.5,30.0
Melbourne,63183225@N03,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,63183225@N03,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,63183225@N03,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,63238390@N00,1,Melbourne_79|Melbourne_75|Melbourne_62|Melbourne_60,Yarra Park → Queen Victoria Gardens → Olympic Park Stadium → Lakeside Stadium,4,3.1745,366.9
Melbourne,63238390@N00,2,Melbourne_79|Melbourne_75|Melbourne_60|Melbourne_62,Yarra Park → Queen Victoria Gardens → Lakeside Stadium → Olympic Park Stadium,4,3.1745,384.2
Melbourne,63238390@N00,3,Melbourne_75|Melbourne_79|Melbourne_62|Melbourne_60,Queen Victoria Gardens → Yarra Park → Olympic Park Stadium → Lakeside Stadium,4,3.1745,364.6
Melbourne,63287673@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.4145,79.6
Melbourne,63287673@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.4145,79.9
Melbourne,63287673@N00,3,Melbourne_79,Yarra Park,1,0.7073,4.1
Melbourne,63357531@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.2502,79.6
Melbourne,63357531@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.2502,79.9
Melbourne,63357531@N00,3,Melbourne_79,Yarra Park,1,0.6251,4.1
Melbourne,63467359@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.1308,79.6
Melbourne,63467359@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.1308,79.9
Melbourne,63467359@N00,3,Melbourne_79,Yarra Park,1,0.5654,4.1
Melbourne,63906808@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,63906808@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,63906808@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,64015960@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.8816,79.6
Melbourne,64015960@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.8816,79.9
Melbourne,64015960@N00,3,Melbourne_79,Yarra Park,1,0.9408,4.1
Melbourne,64885532@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,64885532@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,64885532@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,65032901@N00,1,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,65032901@N00,2,Melbourne_83,Melbourne Airport,1,0.5,30.0
Melbourne,65779544@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.312,79.6
Melbourne,65779544@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.312,79.9
Melbourne,65779544@N00,3,Melbourne_79,Yarra Park,1,0.656,4.1
Melbourne,66172503@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.9949,79.6
Melbourne,66172503@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.9949,79.9
Melbourne,66172503@N00,3,Melbourne_79,Yarra Park,1,0.4974,4.1
Melbourne,66441426@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,66441426@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,66441426@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,66598853@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,66598853@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,66598853@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,66847065@N00,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,66847065@N00,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,66847065@N00,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,66883888@N00,1,Melbourne_87,Yarra River,1,0.0024,30.0
Melbourne,66883888@N00,2,Melbourne_83,Melbourne Airport,1,0.0024,30.0
Melbourne,66903660@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,66903660@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,66903660@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,66917829@N03,1,Melbourne_61|Melbourne_62|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium,3,1.494,419.0
Melbourne,66917829@N03,2,Melbourne_61|Melbourne_60|Melbourne_62,National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium → Olympic Park Stadium,3,1.494,409.8
Melbourne,66917829@N03,3,Melbourne_62|Melbourne_61|Melbourne_60,Olympic Park Stadium → National Ice Sports Centre (O'Brien Group Arena) → Lakeside Stadium,3,1.494,436.8
Melbourne,67008765@N00,1,Melbourne_87,Yarra River,1,0.5,30.0
Melbourne,67008765@N00,2,Melbourne_83,Melbourne Airport,1,0.5,30.0
Melbourne,67072963@N00,1,Melbourne_79|Melbourne_75|Melbourne_62|Melbourne_60,Yarra Park → Queen Victoria Gardens → Olympic Park Stadium → Lakeside Stadium,4,2.994,366.9
Melbourne,67072963@N00,2,Melbourne_79|Melbourne_75|Melbourne_60|Melbourne_62,Yarra Park → Queen Victoria Gardens → Lakeside Stadium → Olympic Park Stadium,4,2.994,384.2
Melbourne,67072963@N00,3,Melbourne_79|Melbourne_62|Melbourne_75|Melbourne_60,Yarra Park → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,2.994,347.4
Melbourne,67148357@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,67148357@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,67148357@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,67774014@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.2116,79.6
Melbourne,67774014@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.2116,79.9
Melbourne,67774014@N00,3,Melbourne_79,Yarra Park,1,0.6058,4.1
Melbourne,68688301@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,68688301@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,68688301@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,68860772@N02,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,68860772@N02,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,68860772@N02,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,69041444@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,69041444@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,69041444@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,69539023@N00,1,Melbourne_61|Melbourne_62|Melbourne_60|Melbourne_79,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Lakeside Stadium → Yarra Park,4,3.6131,474.1
Melbourne,69539023@N00,2,Melbourne_61|Melbourne_62|Melbourne_79|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Yarra Park → Lakeside Stadium,4,3.6131,443.0
Melbourne,69539023@N00,3,Melbourne_61|Melbourne_62|Melbourne_75|Melbourne_60,National Ice Sports Centre (O'Brien Group Arena) → Olympic Park Stadium → Queen Victoria Gardens → Lakeside Stadium,4,3.6131,477.6
Melbourne,69931111@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,69931111@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,69931111@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,69961849@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,0.994,79.6
Melbourne,69961849@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,0.994,79.9
Melbourne,69961849@N00,3,Melbourne_79,Yarra Park,1,0.497,4.1
Melbourne,70995385@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.9939,79.6
Melbourne,70995385@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.9939,79.9
Melbourne,70995385@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,71088002@N00,1,Melbourne_79|Melbourne_75,Yarra Park → Queen Victoria Gardens,2,1.994,79.6
Melbourne,71088002@N00,2,Melbourne_75|Melbourne_79,Queen Victoria Gardens → Yarra Park,2,1.994,79.9
Melbourne,71088002@N00,3,Melbourne_79,Yarra Park,1,0.997,4.1
Melbourne,71088526@N00,1,Melbourne_79|Melbourne_75|Melbourne_62|Melbourne_60,Yarra Park → Queen Victoria Gardens → Olympic Park Stadium → Lakeside Stadium,4,2.994,366.9
